"seed1" "seed2"
61322.2107291222 -88478.5647504032
64669.9134260416 -88525.5027096719
97600.2289447933 60851.4842577279
97767.9731789976 82186.3158605993
83385.1173054427 40182.9982176423
-92245.6983476877 14051.2691345066
-32314.6573733538 61362.4020945281
49396.2476961315 -2958.20911414921
91784.1603979468 69168.419810012
9312.65321560204 90446.6378502548
-48314.2163604498 90815.3337426484
31300.6544951349 -35235.1805660874
83185.767987743 7946.76281511784
97180.8643080294 69071.4242868125
-13129.2695645243 -29206.6988069564
67923.5331248492 -73885.836545378
10368.2218585163 13277.5575388223
83351.6620565206 63205.221761018
91307.1244489402 -85359.607450664
80801.3828936964 -51180.6103400886
39361.3726366311 -90822.0823388547
73570.9658358246 88335.1934608072
-11192.9587554187 15731.0321461409
-84442.3368573189 78954.6616375446
-2408.70229899883 97404.1968118399
75419.1287327558 -39032.528270036
76566.3594473153 50590.6322505325
-44660.8066558838 30631.2865577638
-8372.09103628993 6653.56735698879
-22188.4440630674 67378.902900964
-5039.38151523471 -62611.5632243454
34781.295992434 8850.30282661319
90743.2524021715 -84705.9812396765
-60065.3083994985 16759.2979967594
-93074.2027703673 6805.33181875944
-48413.8447791338 -51714.3422272056
19767.6552459598 92258.9465975761
-65462.1126595885 91532.1646258235
-55071.4841112494 -41549.6787987649
26011.6167832166 -99578.1266130507
31387.9625871778 11619.3006746471
-86928.4338317811 -2446.64815254509
66505.0762239844 -16007.879562676
-31203.976040706 42831.8344056606
22504.4437684119 -88636.021502316
-92023.6906968057 -36209.428217262
-8334.48716439307 -48561.3712109625
90195.3561697155 -20789.030380547
-55776.8321596086 -38614.449929446
41283.9457858354 11324.2312800139
-40524.1536907852 -16802.0191602409
-88094.6099292487 71640.2948834002
41302.6505615562 9430.65374158323
12411.2444464117 66000.2456512302
-98608.2305200398 77698.4356343746
-22843.2679083198 -99872.1544630826
-72027.4980179965 -43140.0349829346
58846.8478992581 -3909.45142135024
-56800.5518987775 -84837.0801657438
90842.2054722905 64380.6680571288
2369.60891634226 -57343.3552403003
-55813.9073196799 -5286.54744848609
-15817.7867531776 31296.6253608465
-78245.2332321554 -11990.6306266785
-97026.8668141216 -46840.1411548257
-84793.8687074929 25466.0678561777
-72808.8218253106 -11428.6120515317
32506.7329220474 -99867.3553112894
-7980.45103438199 -71402.972470969
66745.3268077224 -20845.6401247531
-15163.0087289959 1268.81273463368
94283.606717363 -23243.590677157
-80111.8167117238 -91873.2885271311
-65796.7091072351 78308.7258692831
15565.5207112432 -48195.3498441726
-57342.4107860774 -37854.8486623913
-86549.6194921434 -90824.3076875806
-21616.3015458733 -97063.8801343739
27294.4976110011 93262.6632042229
79839.6456521004 -79046.1018681526
-99511.2783275545 69061.2329170108
-14176.7446883023 -94097.8328697383
-77677.716081962 27304.9657233059
-6801.62939243019 -47153.9532300085
-55084.4234414399 22599.0272127092
34679.0940966457 71538.894250989
-11525.8645731956 -53073.2161365449
-18735.6138136238 -893.29918846488
-72240.5958920717 23620.6727102399
24439.865257591 95296.7757359147
-48854.2479928583 -43510.1084411144
11002.4503432214 -53096.2799675763
48779.1958730668 68531.957315281
-13333.7561506778 -50544.0079141408
-1429.78229559958 -30842.0560788363
19454.1370496154 -32762.9012987018
96071.4663844556 87143.1109495461
-79558.954294771 -58351.4582831413
30751.0615326464 -34689.7284500301
67540.3706263751 -65241.6177093983
9975.49439780414 -77005.5739209056
34255.3087510169 45005.0059240311
94499.4867313653 74714.078521356
61648.3692545444 48642.4921546131
62268.582964316 52388.025354594
16030.867677182 -93058.4845598787
36648.5506296158 -24749.5233081281
-62987.180845812 -14846.371486783
-15307.6502028853 29481.812659651
-64726.8080618232 -76567.3155430704
-50681.69538863 26413.1030999124
-75713.5465275496 65435.7159510255
50028.8530718535 94555.5313955992
78251.0274555534 -98642.8189557046
60307.688312605 81160.2805741131
-33233.4060687572 94444.4114807993
-41045.1014060527 -48437.9197936505
-83817.6759891212 -31377.8940122575
43942.390056327 -10311.3140445203
-5363.1944116205 23325.7407788187
-94893.0073063821 34426.5202991664
-31864.4542712718 -69781.8729095161
9981.59465380013 17953.4410592169
-76940.2060192078 28936.1622650176
13371.6920856386 -35879.8373490572
-48650.4189670086 -82142.990687862
10523.1944005936 16461.9137533009
-7722.5701417774 -70379.1175968945
47612.6424968243 77200.1652978361
12335.4965820909 -61891.308799386
70471.4477527887 28647.0712628216
-93514.5763214678 -71524.6519539505
49208.7112739682 -45405.0016589463
17548.3617000282 -17107.8686602414
39934.1118521988 -65902.9485657811
-88556.1476927251 75175.6751444191
-68371.8976564705 -46973.7832434475
-397.632457315922 7041.82162880898
20261.6502530873 -97751.1627599597
14310.6914591044 91426.2485224754
-66006.9611854851 -9028.56853790581
38103.2446864992 6303.86569537222
-94794.4609913975 27101.0500378907
11911.02899611 52822.0124542713
-51189.8650322109 34746.5135157108
-84457.5191382319 -97536.3808684051
-23722.4420066923 -99980.3559388965
-41553.4555446357 49206.0406599194
-63171.0597779602 -12279.1326139122
61629.8587992787 16494.4052696228
-78619.0320271999 10572.7473273873
-65432.9060576856 -64665.2068011463
-96235.3335227817 -98383.8414307684
-40463.9941640198 -56026.0609257966
21619.3502768874 87139.3516194075
87179.1459619999 33447.7207157761
-88746.2383136153 78457.0839256048
44764.1123551875 -10321.7696305364
96133.3437357098 -32822.4779572338
28746.6031499207 36991.6488882154
-29039.92398642 -80168.9277868718
-96625.4976112396 -52363.5544814169
66299.2477416992 -82365.9385554492
16777.3395776749 5829.72695119679
96402.4867862463 -45732.0905756205
34057.3940891773 -59424.8535577208
57539.9463064969 -50895.3581564128
59098.8330543041 8573.12716543674
-79013.913217932 97594.4913458079
87555.1592092961 88554.556062445
7359.76453870535 -85955.3457703441
90481.9868505001 -40780.0958026201
-49167.018244043 -45918.1071724743
68119.6069344878 -80303.2329771668
-15191.402612254 -3894.70467343926
-91325.6302010268 -30661.8495378643
-71668.186923489 -96013.6523004621
60976.636223495 44712.5034406781
33973.191305995 -89151.8570482731
87250.3405902535 -81362.3102847487
61607.6531354338 -2215.81002697349
36810.6457404792 77462.4326266348
13303.7628605962 -50053.5391271114
52480.9124879539 87454.1370198131
98457.656847313 88034.3570373952
-71908.1330113113 -80369.2265879363
7234.38542336226 -13195.2759344131
54690.1653520763 -8250.43180957437
-80114.8457918316 81605.4232884198
-69129.4432617724 85891.1766204983
-76926.3377878815 94656.462687999
83583.7962571532 -18690.2126763016
25348.6446104944 -1883.83325003088
20061.6688467562 -70065.9541413188
52476.582955569 90382.8846290708
19023.8771028817 80304.0024358779
-9956.19096793234 -47630.8478042483
47290.8318974078 29278.5169091076
4928.36344055831 57382.4276681989
65815.4360018671 -55980.2601113915
-77927.7382418513 -33477.4613846093
-23102.9460206628 -79623.3997680247
-34695.9716640413 44794.2771483213
-47996.6497514397 -5324.2102265358
-81812.7518519759 -85611.0012624413
36066.9237095863 75215.8409450203
6643.92937906086 16030.9871658683
92306.7293595523 -1123.33409488201
64710.1291455328 84269.5884872228
85646.3924981654 77900.9267222136
-41495.5839049071 17628.4546963871
-58937.441976741 -89166.7529940605
-10480.0925124437 37356.3506640494
65084.1183960438 41501.5815291554
58960.4644104838 -62515.7752539963
72092.796722427 -49696.3532175869
-59263.9095615596 -9374.42169524729
37431.1402905732 -97695.7791484892
-17082.7859081328 -80012.7553753555
-45048.3466032892 37501.2208241969
-80618.751142174 91254.9695465714
-17233.4622591734 -12116.8797835708
-42214.1491901129 -16870.9425255656
87500.2850778401 64109.7540035844
-72237.3993135989 57113.7574035674
-97277.7827177197 89234.9615693092
-19654.4449776411 3719.43162754178
71056.9138638675 46644.2150995135
-77337.4598938972 53870.5886341631
-15605.6719366461 -31118.4708494693
-47927.234461531 55336.8453867733
50217.0601394027 84370.3378457576
16250.7437635213 62358.482927084
-42941.4642043412 -54574.9752782285
-19935.5154763907 33824.4637008756
33481.0947068036 -38295.708084479
-88715.4654599726 65449.9177355319
-35.558408126235 16404.3125230819
-57074.609072879 -90944.0025687218
4083.31458456814 87330.7428788394
71857.0212833583 87977.8185859323
-54110.6020566076 -39241.4570320398
75575.5129270256 58999.4211215526
-89090.1598613709 -74737.2353449464
-60958.4101941437 -72913.8788767159
-32978.9557028562 -45958.1143222749
5614.06929045916 74630.8932546526
47945.3725740314 57022.174121812
-64702.768297866 95439.7038090974
-46378.762787208 -15637.5538092107
-22379.6810489148 90740.3076067567
-58030.9701152146 -58694.0316017717
88613.7763503939 -95906.8974480033
-981.058739125729 -58319.1707264632
51202.7115095407 40850.7266547531
-35794.2241244018 70417.4090642482
-74253.7016514689 91039.1256213188
12968.8374232501 -29586.3662846386
-54110.9370067716 61346.4285619557
-58546.6647986323 72117.8106032312
-65935.1988695562 18014.6776605397
72053.9179164916 -26383.3994977176
55621.1850140244 -27232.592087239
84288.8358980417 37899.1803154349
-89883.7284184992 80073.6440811306
40369.9995018542 36508.8408347219
-11874.3410333991 76751.5753395855
-64032.6347667724 -95288.9369800687
26364.1166966408 -27274.4413930923
-76272.9725800455 71181.7266885191
-19363.7698423117 73705.4191995412
-71481.3776314259 54671.1073257029
74947.6484023035 -48533.6993820965
-74612.1291071177 46745.5536592752
39784.1151803732 -84630.8391075581
-47103.311214596 88813.5091401637
-748.348934575915 -66369.6673233062
14270.9753476083 51749.8739995062
-43498.5032305121 -79181.2103241682
41803.6137707531 -73609.6370965242
68310.4798197746 -96183.620672673
-23320.4816002399 78542.4497444183
96792.4791853875 -49456.6794019192
-56691.012904048 -43870.6167042255
42924.991203472 42538.8711038977
22327.2119183093 -26115.8548295498
28536.1436195672 -25128.8704108447
30686.1352175474 59956.9537676871
-14088.9633912593 29167.2235354781
-90353.6172118038 -48686.7832019925
-68310.498772189 83565.7323244959
92290.2845777571 -26021.6295719147
-49736.42998375 90414.9219859391
-32038.4713355452 -99872.1826355904
6565.78401103616 -34821.0260737687
-19020.0057346374 -25069.4638118148
-68902.1485392004 99353.9396673441
-24660.4410931468 -16535.2582000196
20558.3089031279 36730.4962128401
-73852.3380365223 -54579.9409039319
-52743.5396797955 -17399.1411924362
-78821.3257677853 88094.2192394286
-2608.16686786711 -48591.2947449833
-95153.9186295122 -55665.4879357666
80579.910799861 83253.9999857545
-26624.6517654508 -58947.8711597621
33511.6433445364 -11910.9975174069
-22207.9168539494 9907.43306465447
-81994.6928881109 -41603.1213942915
45868.9252845943 28398.9896066487
84863.6716138572 -26178.0719738454
-25559.6273113042 5636.14261336625
-61530.3684026003 -61499.648494646
35076.4228031039 26675.5153425038
95338.2267616689 64245.6500791013
-42043.9878478646 -3927.11977474391
29236.5921661258 2832.78818242252
-38745.3727424145 12778.7773031741
-97000.0736415386 -81500.9439364076
23957.8642416745 35614.3606826663
92429.8441968858 -75029.5169185847
-38560.8929675072 29341.3065839559
40057.9959154129 63429.6358563006
-93166.5723677725 15088.7046940625
-55366.1919664592 -64444.6124788374
-98719.2806322128 58944.8024518788
69994.2176695913 -6344.27024051547
-57820.2475327998 -1815.46579115093
-65905.9646073729 46912.7987045795
55138.0918361247 -83947.9146990925
-22722.6789109409 24448.1931906193
-19493.5146719217 -41483.7004151195
22938.3187834173 76462.7415221184
-17529.3633248657 -56501.2084785849
39217.0667182654 40795.3338697553
-26690.4640477151 41711.3700415939
26840.0431610644 2875.18994882703
86323.4545569867 -77033.1283565611
60646.7924080789 -94654.1325189173
41489.4066751003 37803.2400738448
-1644.337316975 -20638.0646210164
48130.7683046907 -54353.9324775338
-16405.224846676 -29908.91369991
40015.221433714 -69096.0159525275
-332.018546760082 -46747.9367274791
-27763.1215751171 94216.5440879762
75591.3430824876 85213.8161193579
-47875.2867784351 -29918.5228068382
-73582.1951646358 25222.9117788374
20493.5624264181 -1946.96635007858
21708.8369186968 -22153.8167446852
-92886.7795970291 -20818.3515816927
-11805.8265186846 -11510.1405885071
22494.6990143508 -67243.5062471777
-33038.3491702378 57691.924739629
46763.6153567582 -97948.8938581198
-42493.8874784857 -73492.2885894775
23859.0891472995 -22841.5143210441
-72289.016796276 -1981.13648220897
4565.4300134629 -85275.284666568
94016.8118104339 -28882.476920262
-53003.5130679607 -6099.54497776926
62405.7879205793 37536.676088348
78607.2217393667 71183.6221627891
81932.5986783952 -16177.7643952519
57925.4721291363 -11061.071511358
64504.9323327839 -86326.2560684234
-61173.7533006817 -59321.896918118
-64723.2992108911 26288.0032882094
-90760.3197265416 7626.42286717892
-54532.3421712965 -58265.9444306046
96261.5337222815 22663.6255159974
84335.2557625622 51667.4418468028
77897.4868822843 59875.7477011532
83554.0388710797 -86070.9676519036
-27469.5516098291 -78306.7096956074
-68169.4847997278 -13250.2698339522
86354.9857866019 -57147.7177087218
91789.1304474324 -91875.0605545938
4350.67899525166 4562.04740330577
-70413.7365799397 -60572.2369160503
-12300.1149855554 -73161.6358272731
25719.9241314083 72975.28157942
-10526.6033206135 14267.586171627
-36457.5522951782 -83976.2827381492
39316.4100125432 -48526.1706169695
78736.9649391621 98352.9585879296
98628.8315616548 -38392.5515692681
65322.0277279615 66062.9101563245
29868.0724576116 51824.4471400976
43569.1519174725 -53078.0924484134
31223.643058911 41962.7147726715
42535.9593704343 27620.2691718936
-28607.9836077988 -6989.27184566855
-79666.7146962136 11163.6632122099
70395.3701071441 38289.7858507931
63536.8721093982 7301.98873206973
-39311.4428967237 -10496.0347991437
-50506.4266268164 42211.3999258727
-31154.0352646261 -36019.1163606942
94082.302832976 -65008.7772402912
-61557.1306087077 -7919.69639249146
13148.4585348517 -36991.4412498474
-55462.0034061372 -61122.3079264164
-93753.9951875806 23781.1134662479
35617.7339795977 -79130.5434890091
-74115.8070042729 -68819.7462819517
-45666.6145008057 40144.7424199432
98002.4990625679 99174.1287522018
95394.3434171379 -65659.1484323144
-71360.0108865649 96072.6873017848
-91764.5688168705 -51518.7526587397
-85834.6321620047 -95113.2135465741
46721.5537559241 67722.7490581572
70699.5688378811 51464.9680349976
-11731.6260002553 41418.5894653201
-98491.9853974134 -40606.637345627
9815.08991681039 50344.7369672358
-31880.6756753474 71677.8782196343
40563.5145958513 2712.6457542181
36088.1503671408 -35513.5471560061
89380.6244246662 58897.3722420633
-81200.9316403419 -63998.435344547
50053.8364052773 -55521.5321015567
-32318.0188890547 77559.0762495995
35780.7398308069 -90122.3229710013
3531.69413283467 92023.6671809107
86853.2012682408 91977.262776345
41318.0988747627 36291.7957827449
-41614.2252739519 -74563.83719109
32281.7329782993 81318.6086248606
37203.9597481489 83230.0965674222
-58353.8345992565 26678.2517544925
96985.1996283978 -75416.5585618466
-62083.4582485259 63739.1541618854
73162.4275911599 43965.0733955204
4567.7978079766 47759.1618895531
-61522.6409863681 80483.3305068314
44342.6104728132 40351.5612240881
18489.7495433688 -5111.98998428881
-67986.0358592123 66301.3913203031
-95625.2466887236 -32773.330854252
-8987.85623721778 -73456.859588623
1012.81073875725 -16296.7359181494
4611.81388236582 62791.4632670581
-88246.4774418622 82365.6703811139
-4759.54413414001 -74563.3999817073
-24678.4219052643 -44804.9370199442
78838.6831525713 -14275.9543377906
-37575.6417866796 -91634.7379330546
-51065.1156771928 -52367.0742288232
-41913.6107433587 81822.7878306061
86641.2040777504 26324.4765810668
-26704.4612206519 76395.7772403955
73936.7449190468 -54203.3143341541
-3066.21943600476 -75097.681209445
28935.7499219477 13534.9379852414
42617.4588035792 -55894.2728210241
-9590.94190038741 -18575.3862373531
20229.7648414969 -74366.2474211305
-7438.72965686023 -98240.8436015248
-80548.3303032815 14382.2705373168
75410.3275947273 -27562.3094290495
-94580.7920303196 57886.8389129639
36807.1374017745 -33630.238333717
41316.0979747772 -89999.8692795634
-10614.6052014083 56725.7023882121
-34644.5013768971 76590.209081769
84193.6965007335 52220.7075264305
-58350.2059802413 39717.2752767801
81141.6843440384 -8656.53059445322
80111.90937832 -48491.9876791537
57847.2608234733 -16566.4625819772
-51117.3464823514 -78457.7252343297
49525.7019530982 35799.4127552956
99852.7786694467 -58728.057006374
-64556.2512334436 -11632.5366776437
-2566.35909900069 -27206.0912568122
38874.5171949267 39624.3486553431
-89744.3186491728 -19952.2162321955
-93391.3777116686 75394.5838660002
-53562.430664897 -47143.9574379474
37052.3503981531 -60647.5503183901
87783.5727762431 25017.9520342499
88910.4206115007 46624.2149472237
42518.5832194984 70492.3836514354
72034.4845205545 -39733.4334440529
-50313.9719367027 -57362.3163625598
20308.031886816 -4675.81399716437
-5691.36291742325 -90666.2267632782
74592.3057198524 75943.2442486286
-71948.9968381822 88357.7727712691
-74214.1494061798 61691.6808765382
-46984.658529982 -69983.5930019617
69975.4967819899 4486.44729331136
-41647.8760074824 -27240.1835769415
7257.54355080426 -68163.327081129
-90417.9165605456 -34407.3395244777
-94201.3885360211 82745.2241443098
89966.8954778463 3050.52045732737
-49385.8055677265 -27500.7629301399
-81739.9156745523 72640.7723966986
75985.9000798315 13859.8201330751
15170.7847602665 26312.6978650689
-90302.3611754179 3883.69322754443
-68003.1394120306 11744.7154596448
20864.0606608242 -96419.1317558289
61174.9112606049 12993.4071563184
90468.9950402826 -96162.2367147356
20787.749812007 -44949.8613364995
-15967.9784439504 -81459.9788282067
91346.9726219773 54766.7607199401
5554.73738349974 -60771.8815561384
-58941.6469447315 60614.7187761962
-64927.6371113956 -99177.1157365292
37853.0895337462 6221.54721058905
-75713.589694351 55399.9723866582
31674.8662851751 -15907.8494179994
-19066.9327042997 -38493.9069394022
-63394.4509550929 84842.2836512327
69505.9444755316 56978.4877821803
85300.3344498575 -44160.0849386305
-2802.52401717007 -47908.947756514
-15221.5735521168 -15629.9400143325
53511.7644816637 14521.442912519
-5169.61105167866 -11626.1224262416
-11042.1176534146 -27363.6922705919
-85013.4734064341 33253.5015419126
96537.2416656464 -91374.1044700146
71447.1071958542 45109.9301688373
58676.1847138405 88887.6056298614
-20087.0722066611 -34189.2712749541
-9829.24001291394 -75310.2689515799
-94150.1656547189 -77155.4416511208
-32306.4376600087 -21207.7608332038
5631.28739595413 75679.7137204558
-86584.0424317867 -77063.5682623833
-67961.9774222374 -83964.5130094141
67474.0717746317 33316.814340651
19338.8347048312 31932.8947458416
198.107678443193 -59778.6695230752
-43052.492570132 78677.0509090275
-57748.0315230787 85672.1273157746
-53111.7908190936 39721.2088573724
-31885.9797902405 72487.7325817943
58283.2603249699 64435.52961573
-58320.4693160951 74623.0691671371
-20590.3082620353 -12633.2079526037
73352.247197181 -5997.38853052258
9249.64635632932 -48114.3674813211
91894.5531360805 -36128.4495331347
77718.5205370188 -27719.479938969
92501.1096987873 -59407.7594112605
-18023.3546067029 84094.9211735278
-42920.888774097 92317.9937992245
1297.27544263005 -37702.6808913797
1382.52531178296 89869.6545045823
-50935.5073794723 -77984.7701080143
23088.0945920944 46501.8909424543
-94196.4141093194 -76196.5482495725
45490.7216131687 11989.6655902267
-58893.1622449309 97898.8816961646
-90590.4111452401 66422.2683291882
42933.1481456757 7950.45453123748
-5675.28996616602 -21755.8030970395
50551.6299512237 20406.32115677
-91127.3731384426 31215.1422724128
-86794.0778378397 -23677.9124010354
20320.6546138972 16936.2431392074
-39799.982868135 -32807.109830901
-26426.1715579778 -90386.9475238025
92436.3377504051 50373.0661701411
17703.3646497875 70473.0997793376
31945.7477889955 -66487.0004169643
79599.1226565093 24941.0685617477
11028.7469346076 -50417.6620393991
-43590.8000916243 42517.2554329038
-23424.1554047912 -37935.5506505817
30027.427803725 -94159.4276577234
78861.4947814494 49752.8011444956
-3624.21800382435 70458.6375504732
-93012.7548053861 56280.9480819851
-29999.5991401374 68711.2287152559
-8074.18199256063 -5927.36713588238
89432.1789965034 52961.1681587994
68869.4698736072 -74006.985547021
50908.5137862712 -78939.7705812007
-53441.1466214806 27615.9565895796
54982.7700015157 80650.9969756007
-32862.5937923789 12498.5757749528
-7108.77547971904 39258.3063337952
24096.9949401915 5006.14466145635
-3719.76546011865 -17177.8613235801
-55268.4248890728 -85977.2932250053
9343.56735087931 -19275.320507586
88689.7445190698 4691.84606336057
13493.9685929567 -51787.9319842905
46748.0169143528 79219.0183419734
32861.8851490319 11744.9630517513
82596.7524200678 -55449.6867582202
-97827.3076936603 45646.6937903315
79145.099921152 -67498.3621574938
-44647.4242955446 69485.2637127042
63456.5148502588 95068.9376797527
32196.4101865888 71501.190494746
-22609.0379990637 66919.3896465003
-57247.9177266359 74927.9190320522
-91388.8872601092 -85223.5956117511
-81265.7967675477 14839.5343217999
40201.6451116651 67509.3010999262
-76882.3092337698 -64892.2542575747
-74877.5567859411 14145.9776088595
-59361.2928874791 -74611.4231646061
-2134.8278503865 -6225.48963874578
-1212.44052425027 55229.7679241747
-58007.1386881173 -13303.9005566388
98627.7401912957 28180.3007703274
-93728.9183028042 83193.4557296336
50147.5023571402 23578.9014957845
2643.98553408682 17710.8498290181
53813.1803274155 -78677.9134999961
29105.3143329918 -24877.2928025573
67463.6445008218 -63489.8246265948
-80334.3827836215 17295.8516981453
-70494.6440178901 6430.44086173177
-26658.9589882642 2007.26622715592
55189.0024449676 89964.7022597492
9811.77040375769 52345.5686401576
59036.2097136676 -47633.1972051412
-49897.3963782191 -84484.9389046431
83651.9998498261 -11187.9250500351
89640.6779531389 92790.3783507645
66072.4530462176 -29561.8350617588
-9064.43540006876 64784.3554615974
903.785228729248 87739.266641438
-13659.4300158322 69168.8843071461
38168.3566607535 62728.3485606313
69827.3387737572 33624.6136110276
-73255.3479261696 -15137.3458560556
85955.7803720236 7620.28708122671
-25339.497346431 -66403.3725857735
43056.1947170645 65097.7081153542
17970.9532763809 -73359.0866904706
-80208.5442468524 -47200.7780801505
33199.3476953357 86799.8762987554
-77281.1035625637 -75785.7780903578
44380.5332295597 -76157.1180541068
-48699.4956154376 -75167.5797626376
-2042.30933450162 -8627.19006836414
20394.8172274977 -16215.7613318413
-48864.6520767361 71283.83833915
72009.7192563117 62890.3914708644
-71902.8949271888 34128.7204064429
-55123.8662097603 -97588.7177977711
40521.3054269552 37422.5486535579
29454.4412288815 13423.8420054317
-56400.1182094216 62682.8059088439
-30377.5670006871 -36897.6454250515
1565.65993092954 12947.624316439
63798.4967790544 12961.7977887392
-28282.266901806 26670.9393821657
-93151.1324364692 94188.5171458125
-16090.0223534554 28198.0067957193
92667.3427689821 -99719.8146302253
-75692.1991240233 -91868.9884245396
-36118.862265721 -62688.0886033177
-75939.9482049048 -81572.7944951504
51350.4264876246 -73533.3409160376
-39563.7304522097 -11987.195443362
-44519.007159397 72571.3704712689
-84375.9046401829 -47573.2590537518
22777.3759048432 9594.76516582072
201.891269534826 -30984.29068923
-91776.0781012475 57040.6792219728
48545.7547474653 59932.6466675848
-81591.1695361137 -24378.7500541657
-31106.6642403603 54305.2040506154
-69293.5486324131 23403.9284288883
88331.3906379044 96564.8067649454
98438.2207505405 -89439.5685289055
-11396.3149022311 86857.5375061482
75681.15494214 -1704.68152500689
69538.7285202742 64778.2001178712
10848.8307800144 -76011.9246318936
9284.22813303769 41301.5712983906
29245.4752139747 -46921.0741575807
-26551.7546329647 20810.7234444469
3886.9387935847 -24971.6468155384
-45542.160095647 -35028.8747809827
-23031.6462926567 -31643.6201799661
-90178.8174174726 -90568.887675181
85389.6112181246 -48633.1828869879
-16039.6526101977 -58972.3758865148
-13448.8577954471 31864.5054940134
40655.457880348 90674.5525542647
-17989.3121588975 -23203.9732392877
-71232.5350847095 -27843.7628876418
-5982.10329189897 -25035.2404545993
-91000.9870771319 11908.04108046
73389.7385653108 19113.4971566498
-43137.691449374 77907.0230666548
-51661.7450863123 -95303.5905025899
4029.85415421426 -96429.3874800205
-96149.2904927582 -69084.8744940013
98389.1950454563 -66461.5455083549
50791.5651425719 16807.5004592538
-13021.2232470512 35550.4345148802
68972.1890259534 -22799.7099049389
7130.85643947124 -45006.4241420478
25705.2757311612 83668.3878675103
16618.6086367816 -44229.4601816684
99108.0891806632 55066.3147121668
11649.175779894 97704.073227942
-65490.8782336861 62332.1859166026
-23833.6337264627 -57390.6634002924
-98857.8068092465 88291.8159011751
68168.6339434236 -79487.5441119075
31932.9839665443 21416.9859420508
-62731.49154149 85941.9630840421
38159.4489328563 -57255.549961701
-54298.5964100808 94522.0655761659
36110.1075541228 -39945.8253290504
21451.770933345 -99256.8789981306
-50175.0396564603 50470.0887948275
97329.0553316474 41847.407957539
-18266.6583918035 -3646.359173581
69212.8247581422 5759.07733291388
87613.8475723565 83443.9921658486
-45454.0843144059 23476.3744287193
33945.5989189446 -52380.2320007235
7988.22324723005 65298.7778186798
58757.4947159737 -99890.2340885252
-5625.49266032875 77639.5978406072
21392.5546500832 8033.21972489357
-28546.6717556119 -37151.5940874815
-59098.5942166299 -3377.3188944906
35702.7313672006 64818.0073592812
29320.4430025071 51738.1311859936
70848.7883675843 -39180.1621299237
-32570.3239068389 -54219.5120826364
66057.2711378336 -19689.3488056958
-28436.5121740848 4330.37411421537
-17974.6977984905 -45713.283168152
99637.7997566015 24753.394536674
59364.2837367952 -16832.8593019396
-81679.7012463212 89843.6684627086
88400.1444559544 65570.1987911016
46638.8632077724 89811.5633521229
-83073.1633584946 -72969.5294518024
91392.734227702 39406.9524481893
-52895.1521031559 -4143.45641620457
86336.1325114965 85289.5386051387
-64148.7873159349 39672.3609417677
-58743.3601263911 -38618.6201125383
-82454.1178997606 -61496.1033221334
53927.4427108467 -68723.2960946858
73165.3433293104 23147.8899717331
53566.9079050422 -20586.1408729106
-40823.6940857023 -49460.3457860649
26023.3593173325 82355.1738634706
23866.092087701 77758.2271024585
67060.6494881213 98949.6799651533
83867.1545498073 37787.1453762054
37139.0508487821 -88167.334580794
-79316.5439739823 5085.38093417883
-53071.9128903002 29420.3585013747
79765.6188253313 69492.1778514981
27272.2861729562 -40557.5274024159
-83625.8710362017 -94667.8763721138
-18374.5589572936 -42146.6599218547
54712.2449614108 -36816.5882769972
33677.115291357 -66982.188494876
-96887.4177895486 -5436.43794953823
-49643.5570996255 17605.1475573331
-88986.3859862089 50359.7627393901
-8468.50480884314 -91142.6924634725
-19351.1640653014 2202.62794755399
-10799.887496978 -34268.5047537088
-31606.5710503608 -37686.4477992058
-21960.2773431689 40035.7527192682
-38927.2748492658 -22205.4806072265
-13807.8188057989 59427.4295028299
73721.2636973709 -33021.060237661
-40475.5293857306 -59279.2886309326
22016.8432220817 -79807.9769127071
66060.2194722742 31012.706970796
-31449.9895554036 39330.2543088794
73879.3973810971 -12630.5125653744
97877.6760865003 79344.9471239001
43042.4088146538 -16154.166823253
-16275.0306073576 38065.4841661453
14415.914285928 -70794.5754751563
15147.8491257876 18861.8145417422
33752.2470392287 21454.9066498876
-55751.2200903147 93227.7165353298
-30591.6718672961 22560.8653854579
-63197.4313408136 -41095.2136386186
-33124.3325490505 9830.31885698438
-17090.7882042229 -94274.5470907539
-60853.3930499107 21409.9367614836
-97585.949068889 45783.0876111984
30082.9118583351 -15846.2429884821
-74066.3364063948 -96082.2163615376
32984.9032219499 43556.929891929
-73031.9766327739 -91368.4957195073
-22394.164185971 60825.7776126266
8979.01561111212 24173.2095833868
78098.3696226031 43343.5819111764
-57959.3490343541 -70264.8177277297
92205.8776952326 -62637.9609107971
-9952.08034291863 -35370.7881178707
-59758.3426162601 67880.845349282
-99964.0662223101 60939.1033183783
-66143.7985021621 -36450.2180833369
-15056.2626309693 -52613.3680716157
-60930.6468162686 -65287.2463222593
33363.3824717253 34753.8116388023
-30596.0035417229 31811.9685631245
-43066.4686020464 -25559.5297552645
-59918.0982913822 -75127.8231386095
57958.2984559238 -65321.66688703
-71270.6211023033 91872.2217902541
-59244.9682764709 -5873.95206093788
66774.9689891934 27985.9143774956
8324.2179825902 20338.8720285147
-13545.082975179 -95969.4577846676
-19909.3693867326 4228.89785841107
55690.5908510089 -44197.8882998228
-62497.122772038 38682.8153859824
-84317.5808433443 -36697.9737766087
-76177.7012143284 64910.7791017741
